01-01-2017,3:00:00,QUEENS,11422,40.6552568,-73.7401921,HUXLEY STREET,148 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,3590178,SPORT UTILITY / STATION WAGON,,
01-01-2017,3:00:00,QUEENS,11377,40.7449392,-73.9095866,ROOSEVELT AVENUE,55 STREET,0,0,0,0,0,0,0,0,Unspecified,,,3591204,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
01-01-2017,3:00:00,MANHATTAN,10032,40.8308901,-73.9434733,WEST 154 STREET,AMSTERDAM AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,3592587,SPORT UTILITY / STATION WAGON,TAXI,
01-01-2017,3:10:00,MANHATTAN,10013,40.7175491,-73.999311,CANAL STREET,BAXTER STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,3589982,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
01-01-2017,3:11:00,MANHATTAN,10016,40.7489858,-73.979955,PARK AVENUE,EAST 37 STREET,0,0,0,0,0,0,0,0,Other Vehicular,Traffic Control Disregarded,,3590432,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
01-01-2017,3:26:00,,,40.68714,-73.80782,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,3590309,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE
01-01-2017,3:30:00,BROOKLYN,11205,40.6906856,-73.9553584,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,3590909,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
01-01-2017,3:30:00,QUEENS,11385,40.7030865,-73.8597025,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,3590457,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,3:32:00,BROOKLYN,11237,40.7093326,-73.9224829,JOHNSON AVENUE,SCOTT AVENUE,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Unspecified,,3591133,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
01-01-2017,3:40:00,QUEENS,11435,40.7005823,-73.8077418,SUTPHIN BOULEVARD,ARCHER AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,3592468,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,3:40:00,BRONX,10461,40.8388381,-73.8442338,,,1,0,1,0,0,0,0,0,,,,3595088,,,
01-01-2017,3:45:00,MANHATTAN,10016,40.7416518,-73.9800763,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,3590692,TAXI,PASSENGER VEHICLE,
01-01-2017,3:45:00,MANHATTAN,10034,40.865685,-73.9289205,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,3593004,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
01-01-2017,3:48:00,MANHATTAN,10128,40.7833091,-73.9528011,LEXINGTON AVENUE,EAST 92 STREET,0,0,0,0,0,0,0,0,Unspecified,,,3590760,TAXI,,
01-01-2017,4:00:00,QUEENS,11420,40.6805069,-73.8143183,LINDEN BOULEVARD,126 STREET,0,0,0,0,0,0,0,0,Unspecified,,,3590028,PASSENGER VEHICLE,,
01-01-2017,4:00:00,QUEENS,11433,40.6949861,-73.7999001,153 STREET,107 AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,3590307,SPORT UTILITY / STATION WAGON,,
01-01-2017,4:02:00,BRONX,10455,40.8142905,-73.8997274,LEGGETT AVENUE,FOX STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,3590234,TAXI,,
01-01-2017,4:05:00,,,40.7563226,-73.852285,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,3593235,PASSENGER VEHICLE,,
01-01-2017,4:05:00,BRONX,10460,40.8385781,-73.8691744,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,3590616,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
01-01-2017,4:10:00,MANHATTAN,10034,40.8655927,-73.9181068,10 AVENUE,ISHAM STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,,3591244,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
01-01-2017,4:15:00,BROOKLYN,11233,40.681642,-73.9287958,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,3590280,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,4:20:00,BROOKLYN,11219,40.6259834,-74.0015202,65 STREET,13 AVENUE,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,3590806,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,4:22:00,QUEENS,11373,40.7403321,-73.8809222,,,0,0,0,0,0,0,0,0,Unspecified,,,3590330,PASSENGER VEHICLE,,
01-01-2017,4:30:00,BROOKLYN,11203,40.6607162,-73.9293876,EAST 52 STREET,RUTLAND ROAD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,3594382,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
01-01-2017,4:30:00,QUEENS,11416,40.68424,-73.8460949,101 AVENUE,WOODHAVEN BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,3590596,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,4:30:00,BROOKLYN,11221,40.6891002,-73.9174618,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,3590356,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
01-01-2017,4:30:00,BROOKLYN,11201,40.6934893,-73.9791676,ASHLAND PLACE,MYRTLE AVENUE,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,3590064,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
01-01-2017,4:30:00,BROOKLYN,11237,40.6994387,-73.9122882,MYRTLE AVENUE,GATES AVENUE,2,0,0,0,0,0,2,0,Unspecified,,,3590482,SPORT UTILITY / STATION WAGON,,
01-01-2017,4:30:00,MANHATTAN,10014,40.7294421,-74.0022983,,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,Passing or Lane Usage Improper,3591163,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,4:30:00,BRONX,10457,40.8475785,-73.9063206,EAST 176 STREET,MONROE AVENUE,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,3592178,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
01-01-2017,4:35:00,QUEENS,11370,40.7651793,-73.8880653,ASTORIA BOULEVARD,81 STREET,1,0,1,0,0,0,0,0,Alcohol Involvement,,,3595712,PASSENGER VEHICLE,,
01-01-2017,4:45:00,BRONX,10466,40.8982537,-73.8578509,EAST 237 STREET,CARPENTER AVENUE,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,3590124,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
01-01-2017,4:57:00,QUEENS,11372,40.7518849,-73.8837529,83 STREET,35 AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,3590784,TAXI,SPORT UTILITY / STATION WAGON,
01-01-2017,5:00:00,MANHATTAN,10002,40.7189428,-73.9880124,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Other Vehicular,Other Vehicular,3591076,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,TAXI
01-01-2017,5:00:00,MANHATTAN,10018,40.7561921,-73.9905648,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,3590031,TAXI,SPORT UTILITY / STATION WAGON,
01-01-2017,5:15:00,BROOKLYN,11203,40.6541017,-73.9257906,EAST 55 STREET,LINDEN BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,3594362,SPORT UTILITY / STATION WAGON,,
01-01-2017,5:15:00,QUEENS,11354,40.7646348,-73.8148887,,,0,0,0,0,0,0,0,0,Fell Asleep,Fell Asleep,Unspecified,3590009,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
01-01-2017,5:15:00,BRONX,10452,40.838156,-73.9211944,WEST 169 STREET,CROMWELL AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,3590950,PASSENGER VEHICLE,PASSENGER VEHICLE,
01-01-2017,5:20:00,QUEENS,11354,40.7627471,-73.8332862,NORTHERN BOULEVARD,PRINCE STREET,0,0,0,0,0,0,0,0,Unspecified,,,3590016,PASSENGER VEHICLE,,
01-01-2017,5:25:00,MANHATTAN,10128,40.7826332,-73.9511983,EAST 92 STREET,3 AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,3590759,TAXI,,
01-01-2017,5:30:00,MANHATTAN,10012,40.7272875,-74.0006314,WEST HOUSTON STREET,THOMPSON STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,3590598,PASSENGER VEHICLE,,
01-01-2017,5:30:00,QUEENS,11369,40.7593846,-73.8669043,102 STREET,32 AVENUE,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,3590786,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
