611577,01-04-2016,17:00:00,Arizona,Mohave,Heavy Rain,0,0,0,0,Broadcast Media,,35.2117,-114.4003,35.2117,-114.4003
617378,01-05-2016,04:00:00,California,Sacramento,Flood,0,0,1000,0,Law Enforcement,,38.5633,-121.4738,38.5577,-121.4766
615555,01-05-2016,09:11:00,California,Ventura,Flash Flood,0,0,0,0,Fire Department/Rescue,,34.3083,-119.3459,34.3062,-119.3512
615556,01-05-2016,12:30:00,California,Los Angeles,Flash Flood,0,0,0,0,Fire Department/Rescue,,34.1526,-117.8708,34.1527,-117.8685
617078,01-05-2016,15:00:00,California,San Diego,Flood,0,0,0,0,Official NWS Observations,,32.7538,-117.2046,32.7731,-117.1146
617065,01-05-2016,16:00:00,California,San Diego,Debris Flow,0,0,0,0,Law Enforcement,,33.0772,-116.8974,33.0657,-116.9165
617066,01-05-2016,16:00:00,California,San Diego,Flash Flood,0,0,0,0,Law Enforcement,,32.8135,-116.9048,32.8087,-116.9053
611586,01-06-2016,01:00:00,California,San Bernardino,Flash Flood,0,0,1000,0,Law Enforcement,,35.1564,-114.8461,35.1439,-114.8385
611598,01-06-2016,01:30:00,California,San Bernardino,Heavy Rain,0,0,20000,0,Newspaper,,34.12,-116.45,34.13,-116.32
608298,01-06-2016,07:00:00,California,Napa,Debris Flow,0,0,0,0,911 Call Center,,38.6065,-122.594,38.6043,-122.5946
608014,01-06-2016,08:00:00,California,Alameda,Flood,0,0,0,0,911 Call Center,,37.9665,-122.3225,37.9662,-122.323
608297,01-06-2016,08:00:00,California,San Francisco,Flood,0,0,0,0,911 Call Center,,37.7748,-122.4279,37.723,-122.4165
608299,01-06-2016,08:00:00,California,Monterey,Flood,0,0,0,0,911 Call Center,,36.6286,-121.5845,36.6218,-121.5869
608300,01-06-2016,08:00:00,California,Marin,Debris Flow,0,0,0,0,911 Call Center,,37.8879,-122.6277,37.8863,-122.6272
608301,01-06-2016,08:00:00,California,Sonoma,Flood,0,0,0,0,911 Call Center,,38.3943,-122.8368,38.3941,-122.8367
608302,01-06-2016,08:50:00,California,San Benito,Tornado,0,0,0,75000,NWS Employee,,36.9381,-121.3815,36.9402,-121.3708
614764,01-06-2016,08:50:00,California,San Benito,Tornado,0,0,,,NWS Employee,,36.9373,-121.3821,36.9402,-121.3705
611606,01-06-2016,09:00:00,Nevada,Clark,Flash Flood,0,0,5000,0,Park/Forest Service,,36.4477,-114.4288,36.4774,-114.4017
615562,01-06-2016,09:40:00,E Pacific,East Santa Barbara Channel From Point Conception To Point Mugu Ca Including Santa Cruz Island,Marine Thunderstorm Wind,0,0,0,0,Buoy,34,34.3071,-119.8773,34.2822,-119.6686
617029,01-06-2016,10:00:00,California,Orange,Debris Flow,0,0,0,0,Emergency Manager,,33.7871,-117.6814,33.7129,-117.6883
608303,01-06-2016,10:30:00,California,Santa Cruz,Flood,0,0,0,0,Law Enforcement,,36.8835,-121.8006,36.8809,-121.7988
615557,01-06-2016,10:45:00,California,Ventura,Flash Flood,0,0,0,0,Fire Department/Rescue,,34.3108,-119.3521,34.3091,-119.355
615561,01-06-2016,10:56:00,California,Ventura,Thunderstorm Wind,0,0,0,0,Trained Spotter,52,34.3971,-118.9214,34.3932,-118.9202
615559,01-06-2016,11:30:00,California,Los Angeles,Flash Flood,0,0,0,0,Law Enforcement,,34.3651,-118.5494,34.3622,-118.5488
616275,01-06-2016,12:45:00,California,Orange,Thunderstorm Wind,0,0,0,0,RAWS,52,33.793,-117.7036,33.793,-117.7036
616948,01-06-2016,13:00:00,California,San Bernardino,Flood,0,0,0,0,Law Enforcement,,34.0362,-117.2221,34.2266,-117.4493
617026,01-06-2016,13:00:00,California,Orange,Thunderstorm Wind,0,0,5000,0,Public,48,33.3901,-117.5947,33.3901,-117.5947
617063,01-06-2016,13:00:00,California,Orange,Flash Flood,0,0,0,0,Trained Spotter,,33.8172,-117.788,33.8011,-117.7408
617064,01-06-2016,13:00:00,California,Orange,Flash Flood,0,0,0,0,Law Enforcement,,33.4438,-117.6227,33.44,-117.6162
615558,01-06-2016,13:12:00,California,Ventura,Flash Flood,0,0,0,0,Law Enforcement,,34.4195,-118.792,34.4181,-118.7885
616278,01-06-2016,13:15:00,California,San Diego,Thunderstorm Wind,0,0,80000,0,Public,56,33.2855,-117.214,33.2855,-117.214
616274,01-06-2016,13:30:00,E Pacific,San Mateo Pt To Mexican Bdr Out 30Nm,Waterspout,0,0,0,0,Public,,33.0194,-117.2924,33.0194,-117.2924
608304,01-06-2016,13:54:00,California,Monterey,Funnel Cloud,0,0,0,0,Public,,36.7615,-121.7134,36.765,-121.6952
616277,01-06-2016,14:45:00,California,San Diego,Thunderstorm Wind,0,0,500,0,Department of Highways,43,33.1896,-117.244,33.1896,-117.244
616276,01-06-2016,14:50:00,California,San Diego,Thunderstorm Wind,0,0,0,0,Mesonet,54,33.1133,-117.3088,33.1133,-117.3088
616279,01-06-2016,15:00:00,California,San Diego,Thunderstorm Wind,0,0,60000,0,Broadcast Media,52,33.22,-117.25,33.22,-117.25
